Date,Adj Close,recomputed_log_return,rolling_vol_21,rolling_vol_21_annualized,vol_regime
2010-11-19,234.95,-0.005941031690420644,0.022313728380407957,0.3542194567032211,high
2010-11-22,236.98,0.008603023839769105,0.022206236690259593,0.3525130790223896,high
2010-11-23,235.2,-0.0075395333641220435,0.022142832750357538,0.35150657267965446,high
2010-11-24,232.05,-0.013483350337286988,0.022324755582805136,0.35439450811441936,high
2010-11-25,224.6,-0.03263182338284212,0.02342158129248963,0.371806076470862,high
2010-11-26,227.03,0.0107611250351911,0.023470715731928566,0.3725860615162459,high
2010-11-29,230.42,0.014821563270373487,0.0223084365293535,0.3541354511720294,high
2010-11-30,236.05,0.02413991638238835,0.01921708595477002,0.30506178215804225,high
2010-12-01,238.85,0.011792092843675,0.018977742980132755,0.3012623302243984,high
2010-12-02,236.31,-0.010691237452628203,0.019049803252742626,0.30240625158879786,high
2010-12-03,237.93,0.006832010379995239,0.01761794232984394,0.2796761641046697,high
2010-12-06,239.0,0.004487039168172655,0.015891783215830166,0.2522742376706215,high
2010-12-21,259.87,0.05334703497376221,0.018014420872837646,0.2859700658542772,high
2010-12-22,262.12,0.008620908197450747,0.0180146100521433,0.28597306898265296,high
2010-12-23,264.12,0.00760113115507441,0.017797684023086482,0.28252947502796627,high
2010-12-24,257.33,-0.0260442374214755,0.01865860173375716,0.2961961199983203,high
2010-12-27,253.05,-0.016772210244808117,0.01733662721167163,0.2752104250483096,high
2010-12-28,250.62,-0.009649249922948107,0.017607493464192693,0.2795102935046942,high
2010-12-29,251.09,0.0018735928623654495,0.017461711974300784,0.2771960840966314,high
2010-12-30,251.55,0.0018303363378231628,0.01684884482159887,0.2674671196600143,high
2010-12-31,256.52,0.01956485734333455,0.01713395068124622,0.27199303487173937,high
2011-01-03,256.15,-0.001443423895450907,0.01687052793593344,0.2678113284290862,high
2011-01-04,252.74,-0.013401918054676444,0.01726425358280927,0.2740615293076151,high
2011-01-05,256.68,0.01546888055177997,0.017480479208254403,0.27749400469965846,high
2011-01-06,253.92,-0.01081091610421573,0.017686790908450916,0.2807691014073558,high
2011-01-07,247.35,-0.026214919104381354,0.018216154378314166,0.2891724859738781,high
2011-01-10,238.62,-0.03593200922606333,0.019974228004851453,0.31708103958803274,high
2011-01-11,240.9,0.009509581173171367,0.020005766391479746,0.3175816959546568,high
2011-01-12,242.94,0.00843258965129902,0.019915825274956563,0.31615392499289785,high
2011-01-13,241.83,-0.004579499308505404,0.019615604342374793,0.31138806543697434,high
2011-01-14,242.91,0.00445600440251341,0.019493102696928413,0.30944341210269033,high
2011-01-17,237.29,-0.02340798256246654,0.02016565481160198,0.3201198459376315,high
2011-01-18,236.57,-0.00303887457935021,0.019516190943883373,0.309809926660598,high
2011-03-01,225.7,0.05355782511516801,0.019719977358278414,0.31304493569897496,high
2011-03-03,226.16,0.0020360295618448983,0.018065007402353908,0.28677310211501633,high
2011-03-04,223.51,-0.011786557603331,0.01827533040696053,0.29011187630612645,high
2011-03-07,223.24,-0.001208729861771027,0.0182284212394223,0.2893672163570351,high
2011-03-08,222.79,-0.002017802177800657,0.01819631770499232,0.28885758854718757,high
2011-03-09,222.87,0.0003590180893922825,0.018146248032993712,0.2880627571451782,high
2011-03-10,222.78,-0.00040390441478080667,0.0180342676862528,0.2862851242499588,high
2011-03-11,225.42,0.011780591396888753,0.018194827241452688,0.2888339281720031,high
2011-03-14,225.29,-0.0005768676248810532,0.01818940339743057,0.28874782731740795,high
2011-03-15,225.56,0.0011977377499299586,0.01815228763911782,0.28815863292010524,high
2011-03-16,227.52,0.00865194767589471,0.015926878507728632,0.2528313581579369,high
2011-03-17,229.84,0.010145268056158134,0.01607728264544181,0.25521894982520194,high
2011-03-18,226.9,-0.012874022885238092,0.016202709871381185,0.2572100453100357,high
2011-03-21,224.89,-0.008897998015402142,0.016056697555568742,0.2548921716540816,high
2011-03-22,223.65,-0.005529063891536789,0.01606671845142549,0.25505124844418786,high
2011-03-23,226.85,0.014206676231115711,0.01627663923335019,0.2583836375481697,high
2011-06-27,279.56,0.044097372272867,0.01653980085192501,0.262561198732367,high
2011-06-28,283.75,0.014876630186684142,0.015980528905747127,0.2536830318233163,high
2011-07-01,297.49,0.03966855956424391,0.01714953913775918,0.27224049394727917,high
2011-07-04,295.94,-0.005223879900973688,0.01681060434672664,0.2668600709408407,high
2011-07-05,290.85,-0.017349060717617572,0.017346612215857597,0.2753689320758057,high
2011-07-06,290.79,-0.00020631318414420354,0.017199017976332675,0.2730259461594338,high
2011-07-07,287.36,-0.011865572058791476,0.017420576431955128,0.27654307760607716,high
2011-07-08,283.55,-0.01334731065379781,0.01658133149323303,0.26322047722450725,high
2011-07-11,283.28,-0.00095266665638882,0.016585764000482905,0.2632908410957132,high
2011-07-12,277.81,-0.019498381011055194,0.016968338187956462,0.26936401804423904,high
2011-07-13,280.48,0.009564994380331529,0.017084416773620888,0.2712067084654881,high
2011-07-14,281.0,0.0018522481608212943,0.017077593367625658,0.27109839025334126,high
2011-07-15,285.52,0.015957409848159094,0.0169672571270891,0.26934685673499603,high
2011-07-18,284.4,-0.003930381252819079,0.01693436164339219,0.2688246571202808,high
2011-07-19,281.98,-0.00854555149187059,0.016443249898768834,0.26102849986698207,high
2011-07-20,280.39,-0.00565465525082051,0.01654960494405811,0.2627168338700566,high
2011-07-21,279.4,-0.003537044363533206,0.016480465524327935,0.2616192796076725,high
2011-07-22,279.26,-0.0005011993088126978,0.016447406233833388,0.2610944796406596,high
2011-07-25,279.54,0.0010021475427118,0.016402965671981663,0.26038900759195777,high
2011-10-31,284.52,0.03163532759902148,0.016857524206247997,0.2676049006199023,high
2011-11-01,282.14,-0.008400148218958138,0.01678779746524071,0.26649802292128455,high
2011-11-02,283.57,0.005055604623556316,0.016765014857729042,0.26613636023912374,high
2011-11-03,284.52,0.0033445435954017983,0.01677926739455702,0.26636261224711544,high
2011-11-04,290.5,0.020800026426651602,0.017219552535372863,0.2733519221784501,high
2011-11-08,284.58,-0.020589167174420577,0.01746279065769646,0.2772132076646813,high
2011-11-09,280.64,-0.013941699933727101,0.01734449190817045,0.2753352732347469,high
2011-11-11,275.3,-0.019211297035256474,0.01635427931445452,0.2596161356264074,high
2011-11-14,279.01,0.013386211324391098,0.016326735972545987,0.25917889862861376,high
2011-11-15,273.39,-0.02034827629680769,0.01686161616044332,0.26766985837896484,high
2011-11-16,278.75,0.019415975598183467,0.017490076716981388,0.2776463604274427,high
2011-11-17,273.91,-0.017515737496693967,0.017854846188971336,0.28343689627996516,high
2011-11-18,274.58,0.0024430721918243577,0.017819492566349647,0.28287567491955184,high
2011-11-21,264.55,-0.03721238811931802,0.019466152970308122,0.30901559845545956,high
2011-11-22,266.04,0.005616404066079612,0.019466024628937297,0.3090135610993588,high
2011-11-23,260.49,-0.021082200675556995,0.019747457902786314,0.3134811758189382,high
2011-11-24,258.93,-0.006006717840987559,0.019520828432153133,0.3098835445046165,high
2011-11-25,265.0,0.023172071086546266,0.01792049896109431,0.2844791017274814,high
2011-11-28,264.75,-0.0009438415047064242,0.017693130693388213,0.2808697423732141,high
2011-11-29,264.61,-0.0005289406198581922,0.017553784326392142,0.27865768737418245,high
2011-11-30,259.29,-0.020309917429001078,0.018000098336097364,0.285742702632127,high
2011-12-01,251.78,-0.029391436094543328,0.017044010545069786,0.2705652794725026,high
2011-12-02,257.4,0.022075604823913055,0.018079445730472585,0.28700230346831374,high
2011-12-05,257.01,-0.0015163005179639638,0.01796464688564879,0.28517992830310623,high
2011-12-07,257.18,0.0006612341982306071,0.017914166202663187,0.28437857230395064,high
2011-12-08,255.08,-0.008199007395222046,0.0169320201751912,0.26878748746490533,high
2011-12-09,254.86,-0.0008628466629377513,0.016637979294213946,0.2641197331867924,high
2011-12-12,254.68,-0.0007065196353085504,0.01654277229709619,0.26260836896211137,high
2011-12-13,252.47,-0.008715425373288883,0.01623565802364431,0.2577330810123196,high
2011-12-23,239.83,-0.03502949249781242,0.016496292994207174,0.2618705329027755,high
2011-12-26,239.81,-8.339588029194597e-05,0.016509732360241378,0.2620838762246048,high
2011-12-28,234.06,-0.027225753424747843,0.016156909578978793,0.25648298820801113,high
2011-12-29,236.53,0.010497557034891693,0.016514282092719552,0.26215610098861947,high
2011-12-30,233.44,-0.01314996500703637,0.01626178777918848,0.25814787802225236,high
2012-01-11,244.96,0.023711301288055032,0.016687025151247988,0.26489831203009295,high
2012-01-12,246.4,0.005861299749990972,0.016700360440717037,0.26511000318767,high
2012-01-13,249.62,0.012983529830943046,0.016966937110029733,0.26934177662166975,high
2012-01-16,247.51,-0.008488776257379902,0.015980667757220266,0.2536852360221189,high
2012-03-19,276.74,-0.04359043607486173,0.015954846933322053,0.25327534315003014,high
2012-03-20,271.56,-0.018895327807792066,0.0162751737679255,0.25836037400575756,high
2012-03-21,275.81,0.015529113426529491,0.016631870426337774,0.26402275791563734,high
2012-03-22,276.57,0.0027517306186366753,0.016625598152704618,0.26392318865850767,high
2012-03-23,280.2,0.013039680424293919,0.01674168728467528,0.2657660464971781,high
2012-03-26,275.62,-0.01648052845590777,0.017117700033358902,0.27173506383401824,high
2012-03-27,278.85,0.011650897388563907,0.01729920852951187,0.27461642188401464,high
2012-03-28,279.56,0.002542935773365383,0.017175263322330995,0.27264885271762085,high
2012-03-29,287.12,0.02668330823042348,0.017638594777959704,0.2800040115547436,high
2012-03-30,291.94,0.016648054863080068,0.017980585006873155,0.28543293813385784,high
2012-04-02,293.87,0.006589190976481044,0.01792975166736145,0.28462598388590454,high
2012-04-03,302.24,0.02808391107428649,0.018834208804427575,0.2989837958230711,high
2012-04-04,299.28,-0.009841813713308811,0.01839660332652508,0.2920370242217336,high
2012-04-09,295.28,-0.013455531318147598,0.017863131142452915,0.28356841583918113,high
2012-04-10,293.25,-0.0068985711881582,0.017149451053482454,0.27223909565273535,high
2012-04-11,291.48,-0.006054094731503383,0.016399645154546456,0.2603362960118121,high
2012-04-12,293.17,0.00578125273942859,0.01639751629676394,0.26030250144219713,high
2012-04-13,297.26,0.013854531179238851,0.01655755251255607,0.26284299760869617,high
2012-04-16,302.08,0.016084706236387053,0.016838490335785324,0.2673027472935148,high
2012-04-17,299.71,-0.007876542491140972,0.016977221993236775,0.2695050440810448,high
2012-04-18,298.17,-0.005151546817970967,0.01702952026101716,0.27033525334432296,high
2012-05-31,362.14,0.0523489827696367,0.016269976336394404,0.25827786733803215,high
2012-06-01,340.37,-0.06199761618696663,0.021702568495196573,0.3445175942978125,high
2012-06-04,331.76,-0.025621445267403925,0.02253604810649374,0.357748672943823,high
2012-06-05,334.89,0.009390303756624651,0.022559742145848397,0.358124804157945,high
2012-06-06,344.36,0.027885502095003532,0.023312986661539473,0.37008219014759625,high
2012-06-07,349.27,0.01415764027678374,0.023305451877557806,0.36996257916000774,high
2012-06-08,347.24,-0.005829078542930367,0.023056621722148403,0.36601252290056674,high
2012-06-11,348.23,0.002846997479963038,0.02292339036653485,0.3638975406978299,high
2012-06-12,352.55,0.01232927516147927,0.022698522373399282,0.3603278719719006,high
2012-06-13,351.99,-0.0015896900614074169,0.022405000837891362,0.35566836204752594,high
2012-06-14,351.35,-0.0018198884654354209,0.0223867350639565,0.35537840187551134,high
2012-06-15,352.76,0.004005061381773262,0.022015795388045323,0.3494899170723041,high
2012-06-18,350.75,-0.005714220037409667,0.02209319431341014,0.35071858692185787,high
2012-06-19,352.76,0.005714220037409765,0.02194236653825093,0.3483242702186232,high
2012-06-20,352.66,-0.000283519040202475,0.02132313675093422,0.33849430208876263,high
2012-06-21,353.72,0.0030012197277569518,0.021313147293780043,0.3383357243725877,high
2012-06-22,353.22,-0.0014145474393094028,0.02099922892285492,0.3333524247239332,high
2012-06-25,345.67,-0.021606529551759887,0.02161828080156697,0.3431795686422497,high
2012-06-26,341.22,-0.012957132169701858,0.021567609656168468,0.34237518914602233,high
2012-06-27,342.78,0.004561411417662679,0.021560293786808325,0.34225905332031525,high
2012-06-28,340.32,-0.0072024905124990855,0.02156618500223873,0.34235257346600784,high
2012-06-29,352.98,0.03652504665249252,0.01983555367523557,0.31487965285167946,high
2012-07-23,327.02,-0.03133675028684592,0.016025030385564,0.2543894709147351,high
2012-07-27,318.26,0.010613530675059001,0.015991300773599337,0.2538540299242719,high
2012-11-29,393.08,0.04639403443499762,0.01717429358255845,0.2726334585759732,high
2012-11-30,394.04,0.0024392734932523136,0.01711796746998692,0.2717393092588734,high
2012-12-03,395.53,0.00377421069369987,0.016737849536838628,0.2657051241389559,high
2012-12-04,396.01,0.0012128257797152776,0.016621402843555077,0.26385659019041136,high
2012-12-05,398.37,0.0059417582094524,0.016600441887357837,0.2635238453263713,high
2012-12-06,396.43,-0.0048817409480136,0.01676091910679577,0.26607134220871476,high
2012-12-07,392.42,-0.01016678593037662,0.016966685876119658,0.26933778840698797,high
2013-03-21,447.04,-0.01613170834092118,0.016319284738557926,0.259060613956056,high
2013-03-22,450.77,0.008309155524110143,0.016076944561798017,0.2552135829137391,high
2013-03-25,443.97,-0.015200239010840833,0.016634556011422927,0.26406539025719744,high
2013-03-26,446.18,0.004965465462637392,0.01643535871427324,0.2609032311966316,high
2013-04-08,420.62,-0.030922939039278306,0.016161526500001785,0.2565562795571091,high
2013-05-09,425.04,-0.038334431048453334,0.016072694319059076,0.2551461124019457,high
2013-06-03,427.16,-0.03532701086336559,0.01663407039239519,0.2640576812941216,high
2013-06-26,412.06,0.029704422706330915,0.015975358288210922,0.25360095081456374,high
2013-06-27,416.2,0.009996944145221126,0.016223423529426545,0.2575388644376185,high
2013-06-28,425.22,0.021440768090685687,0.01631066363001036,0.25892375810060064,high
2013-07-01,432.19,0.01625862431851914,0.016690844328936832,0.2649589395963577,high
2013-07-05,428.18,0.022436762931893176,0.016443134740631225,0.2610266717882207,high
2013-07-08,428.56,0.0008870836541285698,0.016286264344793716,0.2585364314554948,high
2013-07-09,436.78,0.018998884263921115,0.016581771094760465,0.2632274556824126,high
2013-07-10,438.64,0.004249395259166881,0.016321138125043946,0.2590900355544078,high
2013-07-11,447.05,0.018991414085534203,0.016681989978813764,0.2648183811456773,high
2013-07-12,442.67,-0.009845873720926837,0.016604485566812585,0.26358803674768483,high
2013-07-15,441.38,-0.0029183890403864524,0.015894561845531337,0.25231834704967054,high
2013-07-16,443.5,0.004791619329620312,0.015900926463446007,0.25241938222682353,high
2013-07-17,459.62,0.03570225937912578,0.01743883389341505,0.27683290582164294,high
2013-07-18,478.1,0.03941985450329777,0.01904443387102596,0.30232101529649896,high
2013-07-19,473.73,-0.00918237648539624,0.019088190760203697,0.30301563437795964,high
2013-07-22,463.17,-0.022543381824716522,0.01998293383503418,0.3172192403577519,high
2013-07-23,453.15,-0.02187096082115439,0.018652920300361173,0.29610593003918334,high
2013-07-24,457.28,0.00907269824071185,0.0184296703591155,0.2925619470907084,high
2013-07-25,465.93,0.018739513508526862,0.01788281777941377,0.2838809315124789,high
2013-07-26,465.49,-0.0009447940407763515,0.017915344840020896,0.28439728259195723,high
2013-07-29,469.4,0.00836466920767019,0.01755091916536522,0.2786122043529221,high
2013-07-30,468.42,-0.0020899540566684427,0.017403196127433802,0.27626717382523314,high
2013-07-31,465.53,-0.006188787888376587,0.017365041220773234,0.2756614834593087,high
2013-08-01,456.91,-0.01869010651489008,0.01705478607972541,0.2707363357821578,high
2013-08-02,456.22,-0.0015112856467952387,0.017057610615578957,0.2707811738987838,high
2013-08-05,433.61,-0.050829636720069446,0.020301521105354953,0.32227665648659,high
2013-08-06,401.1,-0.0779347398141159,0.02656578678532284,0.4217187913003817,high
2013-08-07,388.12,-0.032896202618908556,0.026814637164198254,0.425669168597393,high
2013-08-08,395.09,0.01779901689185258,0.02722399759678788,0.4321675640047248,high
2013-08-12,400.69,0.014074473955304636,0.027027967692115535,0.4290556857409565,high
2013-08-13,403.49,0.006963643251180715,0.027132625808234872,0.43071708182857416,high
2013-08-14,398.72,-0.01189228809640277,0.027178538282932093,0.4314459197693205,high
2013-08-16,384.0,-0.037616863571306836,0.02799048441264341,0.44433516499250575,high
2013-08-19,391.79,0.02008342937085464,0.026992718757544304,0.42849612625182365,high
2013-08-20,383.17,-0.02224722702675805,0.024894065253467962,0.395181034692542,high
2013-08-21,380.74,-0.006362027454180792,0.02490935922718029,0.3954238189985467,high
2013-08-22,385.46,0.012320698793262634,0.025219845327574025,0.40035263304165103,high
2013-08-23,385.24,-0.0005709095782418994,0.025093581132779395,0.3983482510881406,high
2013-08-26,392.39,0.01838972647402056,0.025484854061604865,0.404559516274685,high
2013-08-27,376.02,-0.04261390970204505,0.02586584940060775,0.4106076297807433,high
2013-08-28,359.51,-0.04490034027872403,0.026838857591817467,0.42605365596616146,high
2013-08-29,369.78,0.02816624101629158,0.027927042272958127,0.4433280522470113,high
2013-08-30,386.06,0.04308456359752251,0.030314548390740086,0.4812285368947894,high
2013-09-02,387.39,0.0034391397269407497,0.03043506316487068,0.48314164962474143,high
2013-09-03,365.15,-0.0591237094605512,0.032316200127528144,0.5130037731361997,high
2013-09-04,369.87,0.012843364482452373,0.03266960959015486,0.5186139744307232,high
2013-09-05,371.98,0.005688496838409741,0.03144207235552521,0.49912742494331125,high
2013-09-06,389.87,0.04697326083547365,0.029142332075527654,0.4626201797778418,high
2013-09-10,408.85,0.047534990385531904,0.03006027027905224,0.4771919970105505,high
2013-09-11,407.75,-0.0026940991068630815,0.029870058012850007,0.47417247089443976,high
2013-09-12,402.16,-0.013804222116803407,0.029902848123949895,0.47469299777103463,high
2013-09-13,405.69,0.008739301769058185,0.029925507656888006,0.47505270670490934,high
2013-09-16,404.77,-0.002270316598390694,0.02980357058751831,0.47311701573799586,high
2013-09-17,405.09,0.000790260086073299,0.02848273512203856,0.4521494027510339,high
2013-09-18,408.58,0.008578468918446798,0.02823813997067356,0.44826657509661,high
2013-09-19,439.39,0.07269966782524624,0.031566937047939204,0.5011095904852713,high
2013-09-20,447.69,0.018713627226732657,0.03152955202023696,0.5005161215689269,high
2013-09-23,445.81,-0.004208176327632174,0.031614984309814846,0.5018723171218745,high
2013-09-24,445.08,-0.0016388109943544142,0.03162850268793283,0.5020869147216493,high
2013-09-25,438.24,-0.01548733577473171,0.031874848184529805,0.5059975282452271,high
2013-09-26,440.03,0.004076200891446019,0.029937916402972466,0.4752496894422391,high
2013-09-27,430.86,-0.021059695055932928,0.028256903236751327,0.4485644327115606,high
2013-09-30,421.19,-0.022699173062707495,0.028674714610106396,0.45519698264455183,high
2013-10-01,416.69,-0.010741498227278077,0.027598224952115873,0.43810823910069646,high
2013-10-03,431.78,0.03557365920801731,0.02846406695525394,0.4518530547905604,high
2013-10-04,428.39,-0.007882203637565144,0.024613133245012502,0.39072137731439577,high
2013-10-07,425.08,-0.007756609126253392,0.024803727856809003,0.3937469729786504,high
2013-10-08,421.6,-0.008220389277341776,0.02501479128911538,0.3970975010951047,high
2013-10-09,430.95,0.0219350768662555,0.02351403197527744,0.37327368556202994,high
2013-10-10,439.9,0.020555354261265903,0.02173003391144249,0.3449535942640619,high
2013-10-11,444.85,0.011189718336102442,0.02174381659334004,0.34517238755626445,high
2013-10-14,431.6,-0.030237913306796718,0.0226970046307356,0.36030377855404677,high
2013-10-15,440.95,0.021432256950210095,0.02301409368585575,0.365337411253897,high
2013-10-17,446.09,0.011589235050232865,0.023024955029746146,0.3655098297429247,high
2013-10-18,446.54,0.0010082565858683047,0.02302318703973553,0.36548176377159347,high
2013-10-21,473.05,0.05767210918016219,0.02577165108271683,0.4091122778423834,high
2013-10-22,479.84,0.014251623850245695,0.02104081255121342,0.33401254435942324,high
2013-10-23,478.87,-0.002023553172478911,0.020810645645399747,0.330358758002502,high
2013-10-24,479.29,0.0008766803600649085,0.020749557709566914,0.3293890170845823,high
2013-10-25,472.12,-0.015072651627416634,0.021118042593714123,0.33523853327662206,high
2013-10-28,460.95,-0.023943613316264965,0.02156034295881607,0.34225983390173903,high
2013-10-29,476.99,0.03420594906339564,0.02265192627841609,0.359588181895547,high
2013-10-30,485.49,0.017663163888904803,0.022092794005965054,0.35071223223817183,high
2013-10-31,495.78,0.020973589744244195,0.021329704570596682,0.33859856299365937,high
2013-11-01,498.86,0.006193215323491704,0.020911093460546138,0.3319533176342048,high
2013-11-05,503.83,0.009913414320451902,0.01998344406180974,0.3172273399567142,high
2013-11-06,507.64,0.007533625356872061,0.019676760311253528,0.31235888634601633,high
2013-11-07,506.77,-0.00171528319576747,0.0194767497903356,0.30918381775834447,high
2013-11-08,511.55,0.00938808057875278,0.019102211781515156,0.30323821119106315,high
2013-11-11,502.26,-0.01832741842492901,0.019769920228995118,0.3138377541930372,high
2013-11-12,487.51,-0.0298071108519904,0.02109100866533576,0.3348093829679204,high
2013-11-13,480.53,-0.014421141623084086,0.021446201922718157,0.34044790112632506,high
2013-11-14,471.61,-0.018737288576022602,0.020669715592168906,0.32812156276387855,high
2013-11-18,483.7,0.025312506980014443,0.020847836457782654,0.33094914384623175,high
2013-11-19,488.29,0.009444611815377013,0.020816119874370993,0.33044565869336845,high
2013-11-20,481.86,-0.013255876215888652,0.021158948346811476,0.3358878919759465,high
2013-11-21,468.03,-0.029121219001158154,0.018366444320283823,0.29155826483991437,high
2013-11-22,466.97,-0.0022673806505302684,0.01805377966435387,0.286594867299813,high
2013-11-25,474.51,0.016017676866769637,0.01844243112664481,0.29276451799523356,high
2013-11-26,465.68,-0.018783989680026987,0.018866639869572738,0.2994986230218333,high
2013-11-27,463.89,-0.003851247808031345,0.018616443582779238,0.2955268800989889,high
2013-11-28,463.98,0.00019399269355028446,0.017847777004975706,0.28332467646301757,high
2013-11-29,462.88,-0.002373606621174145,0.016071026415765598,0.255119635257993,high
2014-04-10,497.67,-0.01138827939742262,0.01624395277101042,0.25786475604463266,high
2014-04-11,499.69,0.004050699370418777,0.015936389118047043,0.2529823344162506,high
2014-04-17,499.74,0.016422585483424304,0.01606220189954625,0.2549795504058519,high
2014-04-21,495.55,-0.00841970632258668,0.016191700721505553,0.25703528047373275,high
2014-04-23,486.73,-0.012759050714979221,0.015990862905683367,0.25384707898659536,high
2014-04-25,473.27,-0.028043504395591005,0.015958739828904892,0.25333714095158294,high
2014-04-28,460.03,-0.02837434541001637,0.017021666367804222,0.2702105766547324,high
2014-04-29,457.32,-0.0059083400741142475,0.016895722244688993,0.26821127568161446,high
2014-04-30,464.26,0.015061375445531608,0.016683964452960654,0.2648497249510541,high
2014-05-02,470.05,0.012394331905259228,0.01700064106516615,0.2698768103226112,high
2014-05-05,476.62,0.013880455670658053,0.016949418940916554,0.2690636843082779,high
2014-05-06,473.08,-0.00745502031230189,0.016474699724619016,0.2615277503748373,high
2014-05-07,464.72,-0.017829433698639017,0.01595639784429366,0.25329996309844893,high
2014-05-09,478.97,0.032680566555347665,0.015966978162926634,0.253467920449817,high
2014-05-12,494.64,0.032192260280935456,0.01714155271747198,0.2721137134556057,high
2014-05-13,496.61,0.0039747845521394595,0.016821568441998006,0.26703412055747383,high
2014-05-14,511.82,0.030167990924471626,0.017903902003509036,0.2842156331937359,high
2014-05-15,486.23,-0.05129123774557383,0.021245352331722856,0.3372595127141094,high
2014-05-16,493.07,0.01396938881163632,0.021172757132112273,0.3361070996468293,high
2014-05-19,484.76,-0.01699722869270032,0.021500428805017038,0.3413087261959483,high
2014-05-20,486.09,0.002739868840732506,0.02116128624616176,0.3359250049775734,high
2014-05-21,502.08,0.0323656776036487,0.02231704241451474,0.35427206536371875,high
2014-05-22,494.27,-0.01567754296109902,0.02256943990524235,0.3582787513157306,high
2014-05-23,496.79,0.005085475008636189,0.02239537514167872,0.3555155588572789,high
2014-05-26,481.22,-0.031842855595621396,0.023514656485098262,0.37328359934809324,high
2014-05-27,481.35,0.000270110227392018,0.022654957472259433,0.35963630060605767,high
2014-05-28,468.9,-0.02620513012843504,0.022519797894725118,0.35749070882927153,high
2014-05-29,465.36,-0.007578226493034525,0.022548005952261564,0.3579384978605294,high
2014-05-30,466.51,0.0024681566823638256,0.022316864270380096,0.35426923741325195,high
